text,selected_text,sentiment,label
start get whole twitter thing,start get whole twitter thing,neutral,0
still wait email max consid news bad news,bad,negative,-1
zul jin think spell doubt ever meet,zul jin think spell doubt ever meet,neutral,0
loung hour product upp time go,product,negative,-1
nat go miss badli,miss,negative,-1
get lot sleep last night good thing read,good,positive,1
dy hair back super black,dy hair back super black,neutral,0
aint blanco either yo puerto rican mami yo show muy amor yi tu yo se,aint blanco either yo puerto rican mami yo show muy amor yi tu yo se,neutral,0
vote wont let say close vote categori wan na vote,vote wont let say close vote categori wan na vote,neutral,0
ever come sf bay area preform feel left,feel left,negative,-1
_holden must admit though part want get put,_holden must admit though part want get put,neutral,0
happi star war day,happi,positive,1
hello love follow love peac hous lolz need weather,love,positive,1
_bill good morn,good,positive,1
poor week,poor week,negative,-1
get dress go granni anoth day twit,get dress go granni anoth day twit,neutral,0
geoff post boo come home tenerif boo,geoff post boo come home tenerif boo,neutral,0
one tampa excit hunt far citi,excit hunt far citi,neutral,0
followfriday thank much behind still half,day thank mu,positive,1
cont told love bean toast cute,love bean toast cute,positive,1
earli,earli,negative,-1
join facebook,join facebook,neutral,0
tri find friend luck,luck,negative,-1
omgggggggggg cant beliv happen friend know miss that nice,nice,negative,-1
gah headach hell remind love wife goe often,gah headach hell remind love wife goe often,neutral,0
got skyfir firt impress look good littl memori hungri age htc tytn,firt impress look good littl memori hungri age htc tytn,neutral,0
aww sorri boy sick keep finger cross tail lol stay well youself get better boy,aww sorri boy sick keep finger cross tail lol stay well youself get better boy,neutral,0
swim go,go,negative,-1
mall work turn depress place,depress place,negative,-1
go movi clanci,go movi clanci,neutral,0
go fafsa form today hope help ann arbor detroit metro area comput art design,go fafsa form today hope help ann arbor detroit metro area comput art design,neutral,0
food hous sugar ant,food hous sugar ant,neutral,0
understand would requir take paragraph context para could lead opt everi class,understand would requir take paragraph context para could lead opt everi class,neutral,0
final master art upload photo said twitter longer assum heffer,final master art upload photo said twitter longer assum heffer,neutral,0
stupid star war day may th,stupid star war day may th,neutral,0
would scratch head toooo,would scratch head toooo,neutral,0
miss hope talk soon happi mine though idea,happi mine,positive,1
stay talk hehe,stay talk heh,neutral,0
ye ubook lenovo final arriv,final arriv,positive,1
ok thank,thank,positive,1
want somebodi hold alma tear tear,tear,negative,-1
normal hour give interest twitter friend glimps topic near dear us,normal hour give interest twitter friend glimps topic near dear us,neutral,0
brake time noth lunch tonit,brake time noth lunch tonit,neutral,0
dont like thing get confus seem happen alot late,confus,negative,-1
livin larg huh got hammock tree hang,got hammock tree hang,neutral,0
spring clean episod realli,spring clean episod realli,neutral,0
wait someon sm week nearli month,wait someon sm week nearli month,neutral,0
happi mother day,happi,positive,1
got math ss,got math ss,neutral,0
ooooh pretti jen sure love,sure love,positive,1
hello,hello,neutral,0
mean without,mean without,negative,-1
tire work today,tire,negative,-1
kfc,kfc,neutral,0
three quarter believ finish tonight blame errand certain loud bookstor,three quarter believ finish tonight blame errand certain loud bookstor,neutral,0
bore tire got headach,tire,negative,-1
finish wash dish,finish wash dish,neutral,0
hope happi mother day,happi,positive,1
much summer hope come favor noth cancel work hard,hope come favor,positive,1
word liana corber moreov wiaih humbl experi surprisingli decent night,decent,positive,1
let guess ran mile respect dude mayb train,respect,positive,1
okay peopl fone charg,okay peopl fone charg,neutral,0
geniu look good bret lov cancel concert franc readi men,look good bret lov cancel concert franc readi men,positive,1
even yorkshir warm overcast nz tell dark lol,even yorkshir warm overcast nz tell dark lol,neutral,0
go see hannah montana movi lol dork huh,go see hannah montana movi lol dork huh,neutral,0
heard anyth neg yet former manag use tell quiet happi,happi,positive,1
gon na havta temp stop fllwing u ur talkin abt kobe bc loveeeeeee take person like lebron,loveeeeeee,positive,1
star trek disappoint star,disappoint star,positive,1
thank sympathi bad hour ago start think appoint tomorrow,thank,positive,1
know final got compon cabl ps day instead play p fe play oot,final got,positive,1
good morn chairman board live thing,good,positive,1
cold nearli gone yay grey anatomi tonight doubl yay,doubl yay,positive,1
blue lol,blue lol,neutral,0
wonder earth new tool,wonder,positive,1
wah fav whattaburg locat close st good thing move mon fri,wah fav whattaburg locat close st good thing move mon fri,neutral,0
silli wendi know speak french hour studi ride begin,silli wendi know speak french hour studi ride begin,neutral,0
happi mother day mother mother mom get special gift today,happi mother day,positive,1
rose citi siren uber cool last night wish could stay longer,uber cool,positive,1
starv chem quiz due noon,starv,negative,-1
hungri fool ill probabl never see krispi kreme enjoy close,hungri fool ill probabl never see krispi kreme enjoy close,neutral,0
dad want comput best take lapiti topiti mac specialist tomorrow hope make teh owwi go awayz,best,positive,1
weebo die,die,negative,-1
get readi go brighton find new suit greshamblak sunday time,get readi go brighton find new suit greshamblak sunday time,neutral,0
chipotl line door realli want,chipotl line door realli want,neutral,0
great cover,great cover,positive,1
u follow pleas,u follow pleas,neutral,0
sure mr follow get comfort new comput may hhr,sure mr follow get comfort new comput may hhr,neutral,0
hmm go make time machin go forward god im geniu oh yeh dont x,hmm go make time machin go forward god im geniu oh yeh dont x,neutral,0
lol realis send messag meant page exist,lol realis send messag meant page exist,neutral,0
way,way,neutral,0
blatent fault shove bag said felt much trick,blatent,negative,-1
tri pei wei close tri,tri pei wei close tri,neutral,0
like lott lott think realli hot hot good night,like,positive,1
made want taco bell sara oh well go go chang jammi,made want taco bell sara oh well go go chang jammi,neutral,0
think ever one,think ever one,neutral,0
bgt pier buzz littl girl sing,buzz,negative,-1
sigh problem though need call stooopid lime aka cabl wireless reconnect inter day without net sad,stooopid lime aka cabl wireless reconnect inter day without net sad,negative,-1
reject food substanc,reject,negative,-1
decid matter good hair look curli justifi burn get curler hand cover suck,decid matter good hair look curli justifi burn get curler hand cover suck,neutral,0
may th happi star war day twirp rofl,happi star war day,positive,1
wait see pl come back iowa theatr,wait see,positive,1
hey polka dot black dress glam mobil twitter bit mo,hey polka dot black dress glam mobil twitter bit mo,neutral,0
need food took hour get work morn leav time get morn coffe bagel,need food took hour get work morn leav time get morn coffe bagel,neutral,0
happi mother dayyy,happi mother dayyy,positive,1
whyyyy,whyyyy,neutral,0
super caught cold plane far forward line like extra sleep dearli need,super caught cold plane far forward line like extra sleep dearli need,neutral,0
phone w chantelli,phone w chantelli,neutral,0
_diva_de teehe im glad entertain ye,im glad entertain ye,positive,1
go work amaz chariti event big brother big sister mind work good caus,amaz,positive,1
har har swineflu everywher via,har har swineflu everywher via,neutral,0
time get work alreadi start day bad miss screen morn el capitan,day bad miss screen morn el capitan,negative,-1
think parent trap high school music,think parent trap high school music,neutral,0
woke feelin lil better,better,positive,1
thank,thank,positive,1
start spoil pug sinc brother max pass away tuesday miss,miss,negative,-1
_ place boo dual voic challeng challeng,_ place boo dual voic challeng challeng,neutral,0
prolli e think anyth els unfortun singtel custom,unfortun,negative,-1
chemic romanc offici sodahead profil,chemic romanc offici sodahead profil,neutral,0
miss th,miss th,neutral,0
wow crazi night ever chang emot like tho,like tho,positive,1
morn woke watch today show rock girl wish could close far away,morn woke watch today show rock girl wish could close far away,neutral,0
unlik po oakland hate,hate,negative,-1
boss call anerex,anerex,negative,-1
tataindicom good tataski airtel broadband better,tataindicom good tataski airtel broadband better,positive,1
home whoott happi mother day madr,happi,positive,1
final start seriou revis complet english bg mock,final start seriou revis complet english bg mock,neutral,0
oh great hope blast,great,positive,1
feel like hous arrest,feel like hous arrest,negative,-1
need cheer,need cheer,neutral,0
joan legend wait apprentic final im addict think need rehab lol tweet later xoxo,legend,positive,1
realli miss phone cant wait till new one come,realli miss phone,negative,-1
pleasur wari girli marshmallow lol might save life lol,pleasur,positive,1
dinner buffalo burger provolon chees melt top beefsteak tomato spinach divin pic facebook come,dinner buffalo burger provolon chees melt top beefsteak tomato spinach divin pic facebook come,neutral,0
bummer bro sorri hear,sorri hear,negative,-1
vote mr twitter univers bit stuck,stuck,negative,-1
got littl scare tonight couldnt fall back sleep start work digit imag project look good,got littl scare tonight couldnt fall back sleep start work digit imag project look good,neutral,0
sit bed think,sit bed think,neutral,0
attend cic parent orient tomorrow need wake earli,attend cic parent orient tomorrow need wake earli,neutral,0
pacman pic,pacman pic,neutral,0
crazi time noth asham timid osocut bash,crazi time noth asham timid osocut bash,neutral,0
haha nice fun doll hope see ya soon miss ur face,haha nice fun doll hope see ya soon miss ur face,positive,1
beauti bride gon na love marri life absolut rock congrat,beauti bride,positive,1
_doll ye live milwauke would love attend close talk,love,positive,1
that good keep guy would love come visit sonetim,that good keep guy would love come visit sonetim,positive,1
met sarah kelli wow amaz woman god gave free shirt got ta love free merch,amaz,positive,1
said think tri,said think tri aga,neutral,0
wink,wink,neutral,0
got work,got work,neutral,0
poor dear fellow maven gym belong peac,poor,negative,-1
ugh wait visitor pass get post take forev,take forev,negative,-1
carol vorderman cancel interivew proof non believ,proof non believ,negative,-1
awe thank,awe thank,positive,1
realli want shish kebab go settl toast,realli want shish kebab go settl toast,neutral,0
feel funni hmmp better amaz day love know sammi rovin got text tweet,funni,positive,1
caland calendar colland bahaha part hilari cours whole thing hilari,part hilari cours whole thing hilari,positive,1
demi pretti bang everyth look grown pictur like bang,like,positive,1
comput slooowww morn think sign go home play yard,comput slooowww morn think sign go home play yard,neutral,0
lonestar pitcher still recov last weekend bout irrespons gluten consumpt,f irrespons,negative,-1
back soooooo hurt,hurt,negative,-1
take mmm definit,take mmm definit,neutral,0
_beli haha yeah u oh well there alway next yr chin princess hehe,haha yeah u oh well there alway next yr chin princess hehe,neutral,0
hi nick realli like seri jona awesom see soon concert kiss marta,awesom,positive,1
got three grade far math b acct b bio good time sad math grade though,got three grade far math b acct b bio good time sad math grade though,neutral,0
urm ouch suck need crutch happen hope get feel better soonest,urm ouch suck need crutch happen hope get feel better soonest,neutral,0
omg day till st state exam,omg day till st state exam,neutral,0
sick ian come good,sick ian come good,neutral,0
hug hug hug glad feel better,glad,positive,1
rain rain rain wow actual love rain,love,positive,1
guin got new toy mom dad hous hooray free stuff,hooray,positive,1
date script realli bad midway thru pitch catch get butthurt storm loss,realli bad,negative,-1
hahaha funnyy,funnyy,positive,1
yep open sunday hour tho,yep open sunday hour tho,neutral,0
lol well hope find someon give massag wish could half world away lol,hope,positive,1
whope tgif fun job,fun,positive,1
vma guess also wan na go london june demi lovato concert one go,one go,negative,-1
may th today round weekend one session happi th fintster,may th today round weekend one session happi th fintster,positive,1
man babi dri,man babi dri,negative,-1
_read perhap background app,_read perhap background app,neutral,0
god im suffer greatli hair sit blaze sunshin v v bad sunburn,v v bad sunburn,negative,-1
dope background,dope background,positive,1
_tanyya awww leav she ace she one fav actress,awww leav she ace she one fav actress,neutral,0
_micster hell hair fall constantli,hell,negative,-1
chat old schoolmat awww miss highschool,miss,negative,-1
rentaphon yesi,rentaphon yesi,neutral,0
appli part time job lmao hope someon need help ap,hope,positive,1
roommat sssnore throat dri,roommat sssnore throat dri,negative,-1
sick wife bday doubl,sick wife bday,negative,-1
england x,england x,neutral,0
unfort dm b c ur follow,unfort dm b c ur follow,neutral,0
work late night dell notebook dell qualiti gone hill warrenti servic suck poor peopl buy mac instead,qualiti gone hill,negative,-1
want candi,want candi,neutral,0
varsiti fanclub never,varsiti fanclub never,neutral,0
_ hahaaaha,_ hahaaaha,neutral,0
bout take shower cold shower,bout take shower cold shower,neutral,0
watch marley cute movi go watch twilight soon love,cute,positive,1
sorri run uncl terri live potenti expect next return,sorri,negative,-1
dammit hulu desktop total screw abil talk particular port one dev server watch code,dammit hu,negative,-1
flypsid good must creat present english guy,good,positive,1
work work work,work work work,neutral,0
request date guest honour,request date guest honour,neutral,0
writer make wonder foist littl pipe dream stori head onto peopl like write,writer make wonder foist littl pipe dream stori head onto peopl like write,neutral,0
sowwi suck know yay half day though,suck,negative,-1
miss,miss,negative,-1
gabl apart corpor nice,nice,positive,1
final reunit hunni bunny_ day b leav anoth week away work night,reunit,positive,1
sometim twitter make feel like outsid,outsid,negative,-1
hey waht happen coffeclub didnt coffe two day,hey waht happen coffeclub didnt coffe two day,neutral,0
natur call brb,natur call brb,neutral,0
hallelujah final finish career assign feel finish task great idea mayb lol,great,positive,1
think wear bermuda cinema good idea outsid humid like cwazi,good,negative,-1
new twitter,new twitter,neutral,0
love mindi favorit employe,love mindi favorit employe,positive,1
sad go miss dream team parti didnt rsvp time,sad,negative,-1
_christi keep faith soon,keep faith soon,neutral,0
head home dad duti tonight might take kid cours although boy took last night chip contest,head home dad duti tonight might take kid cours although boy took last night chip contest,neutral,0
leav sf soon might cri,leav sf soon might cri,neutral,0
man great sens humour venki pachad,man great sens humour,positive,1
oh sorri hear sad,sad,negative,-1
happi sunday work,happi,positive,1
aww bless give chanc,aww bless give chanc,positive,1
crowntown think may meet let get readi ill let know,crowntown think may meet let get readi ill let know,neutral,0
goin bed,goin bed,neutral,0
goin way til b dix get swim tomorrow,goin way til b dix get swim tomorrow,neutral,0
thank god go,thank god go,neutral,0
california sunni make kinda sad,sad,negative,-1
new pictur upload,new pictur upload,negative,-1
boyfriend,boyfriend,neutral,0
an lion kick dog,kick,negative,-1
walk water annapoli froyo shoe,walk water annapoli froyo shoe,neutral,0
two hour set mile drive home mostli hope goe quickli,mostli hope goe quickli,positive,1
_phelp hello michael nice day,nice day,positive,1
friday job weekend,friday job weekend,neutral,0
love,love,positive,1
got overexcit pizza burn mouth,burn,negative,-1
thank blast,thank blast,positive,1
close librari due great weather ac work fb,great,positive,1
_obsess lol gon na water prob cold heck,cold heck,negative,-1
disembark tswassen saw pod killer whale finish point never seen bc killer whale,disembark tswassen saw pod killer whale finish point never seen bc killer whale,neutral,0
easi happi mother day great mom,happi mother day,positive,1
g friday favorit peopl ever made reserv like peopl hahah,favorit,positive,1
love tweet sweet,love tweet sweet,positive,1
smell cake see cake oven,smell cake see cake oven,neutral,0
queen lose thing import thing like keycard bu pass,lose,neutral,0
greg nooooo leav u shud gone throooooooooooooo im gon na find u restaur worri lol cri cri cri,greg nooooo leav u shud gone throooooooooooooo im gon na find u restaur worri lol cri cri cri,negative,-1
go strang weekend probabl srtart work til midnight tonight,go strang weekend,negative,-1
hurt bring joy see cri know love anyth yet u break heart everyday,love,positive,1
year old zebra wind lol,year old zebra wind lol,neutral,0
stupid playstat stupid control work play kingdom heart,stupid,negative,-1
_juliamari peopl appreci natur sad lil dude surviv,sad,negative,-1
ugli programm open,ugli,negative,-1
would panic littl mayb read orbitron gym like els fail,panic,negative,-1
call get nest time sure mayb come la soon hella wana go disneyland,call get nest time sure mayb come la soon hella wana go disneyland,neutral,0
much pm think go get done,think go get,negative,-1
love alex parde colour pictur differnt,love,positive,1
gooooood morn,gooooood morn,positive,1
goodnight twittervers,goodnight,positive,1
nick,nick,neutral,0
hospit uncl surguri heart attack,surguri heart attack,negative,-1
see guess must lot hawk fan texa twitter,see guess must lot hawk fan texa twitter,neutral,0
that ok ur good person idol soo good peopl deserv sum good comment how weather ova der london cold,good person,positive,1
eat macci,eat macci,neutral,0
constantli look clockkk come pm,constantli look clockkk come pm,neutral,0
yup sad eh betti man betti,sad,negative,-1
well yeah mom wan na drive way sac far away,well yeah mom wan na drive way sac far awa,neutral,0
back sooper dooper extra bharia extra dhumchik two day stay mom place yay fun fun feelin,fun fun feelin,positive,1
work long time kinda miss miss anna seen prob slo summer,miss,negative,-1
go jordan jeff wed next weekend atl,go jordan jeff wed next weekend atl,neutral,0
ew tongu kiss,ew tongu kiss,neutral,0
beauti day ocracok hope thunderstorm stay away afternoon look good,look good,negative,-1
get wors everi year worst oh month today,get wors,negative,-1
walmart open first store amritsar tomorrow place horror hope limit wholesal,hope,positive,1
yay dad agre pay tuition equip yipe till nxt jan tho,yay dad agre pay tuition,positive,1
bet black planet lol didnt problem ugli,bet black planet lol didnt problem ugli,neutral,0
book appoint give blood pm nd june scare,scare,negative,-1
want see go audio someon take pleas day l,want see go audio someon take pleas day l,neutral,0
chillin bit bore boohoo,chillin bit bore boohoo,neutral,0
miss,miss,negative,-1
everyon keep check demistylesourc com new updat come soon,everyon keep check demistylesourc com new updat come soon,neutral,0
sad rat becom aggress guinea pig seper,sad rat becom aggress guinea pig seper,negative,-1
great sunbath garden afternoon watch ado see win import match tv,great,positive,1
daddi left without,daddi left without,negative,-1
love pour rain still want go,love,positive,1
chillin loooonnnggg day basketbal hella tire sleepi time zzzz,tire,negative,-1
tri sort fabric today busi bee,tri sort fabric today busi bee,neutral,0
realli happi drunk realli happi,realli happi drunk realli happi,positive,1
got kansa citi excit fun weekend famili si parker josh,excit fun weekend wi,positive,1
tom graduat today,tom graduat today,neutral,0
got back home bore,got back home bore,neutral,0
hmm sorri went mia,sorri,negative,-1
hell youtub work nno,hell,negative,-1
word live,word live,neutral,0
well get real clear shot got best could silli peopl walk admit er,be,positive,1
dw never,dw never,neutral,0
didnt get joke,didnt get joke,negative,-1
yeah time film slr sit quietli ignor time step,ignor,negative,-1
love,love,neutral,0
get back togeth one album heard,get back togeth one album heard,neutral,0
_normal shuck sorri sometim get wrap fb forget check doin,sorri,negative,-1
miss announc someth flow concert anyon fill,miss announc someth flow concert anyon fill,neutral,0
happi mama day mama,happi mama day mama,positive,1
_design allright look forward,look forward,positive,1
_erica hug worst mine use realli bad first day sometim even get bed,worst mine use realli bad first day sometim even get bed,negative,-1
ye new one ador though love vincent,ador though love vincent,neutral,0
sorri love left over come sat mi casa ton birthday ton food,sorri,negative,-1
much fun jï ½ famili happi bday beauti aunt,much fun jï ½ famili happi bday beauti aunt,positive,1
ohhh regal man cat block,block,negative,-1
ouch,ouch,neutral,0
tgif gorgeou day reno today stuck insid,tgif gorgeou day reno today stuck insid,neutral,0
light concern lol stay safe,light concern lol stay safe,neutral,0
leav calcutta delhi lucknow tomorrow day absenc,leav calcutta delhi lucknow tomorrow day absenc,neutral,0
hike wood four littl kid exhaust right wrong lol tri downright masochist,hike wood four littl kid exhaust right wrong lol tri downright masochist,neutral,0
love babi see cool,love,positive,1
realli gutwrench sad,sad,negative,-1
jump bridg realli want vote tell fix day need win,need win,positive,1
week aw,aw,negative,-1
delet lott facebook friend ask friend want idgaf,idgaf,negative,-1
lol yeah forgot tweetdeck status funni,funni,positive,1
today sad day tucson shall miss sour cream appl pie fondu separ seat group dog,sad,negative,-1
hey old write avoid write continu flow non stop min trick use loosen gremlin,hey old write avoid write continu flow non stop min trick use loosen gremlin,neutral,0
funni wont jump,funni,negative,-1
sound like great idea wish could make,great idea,positive,1
ye addict half twitter friend updat,ye addict half twitter friend updat,neutral,0
ive spent lazi day today find interest peopl follow reinforc say take sort peopl,ive spent lazi day today find interest peopl follow reinforc say take sort peopl,neutral,0
would fun much enough time money,would fun much enough time money,neutral,0
aw sad leav tokyo come back pleas,e sad,negative,-1
stupid hand flop nut low top pair guy also low flush quarter,stupid,negative,-1
awe got ta go mom command sleep alreadi,command,negative,-1
clay aiken get autograph,clay aiken get autograph,neutral,0
morn chip love new html format ezin,love,positive,1
real wtf,wtf,negative,-1
welcom back school studi hard take time smell rose,welcom back school studi hard take time smell rose,neutral,0
long list littl desir,littl desir,negative,-1
bed nighti night everyon,bed nighti night everyon,neutral,0
done pack everyth els leav hour,done pack everyth els leav hour,neutral,0
_bandoni ok see da climb,_bandoni ok see da climb,neutral,0
workyy tri get point smile lin man tonight,workyy tri get point smile lin man tonight,neutral,0
think today shall listen gari numan start remix,think today shall listen gari numan start remix,neutral,0
well send email pick fave cake ice cream flavor cup part belgian chocol,well send email pick fave cake ice cream flavor cup part belgian chocol,neutral,0
know aw never fear got load fund drunken catch post exam ja,know aw never fear got load fund drunken catch post exam ja,neutral,0
finish sketch und go skate yeeeehaaa got new deck,finish sketch und go skate yeeeehaaa got new deck,neutral,0
download backseat goodby latest album free,download backseat goodby latest album free,neutral,0
take fan,take fan,negative,-1
follow,follow,neutral,0
wow share long list,wow share long list,neutral,0
hubbi need vacat thank god leav myrtl beach week,thank god,positive,1
watch favorit movi walk rememb romant sad love,watch favorit movi walk rememb romant sad love,neutral,0
sad babi make angsti write,sad babi,negative,-1
dude awesom,dude awesom,positive,1
fantast love thing krautrock,fantast,positive,1
went see wolverin husband work today pretti good,good,positive,1
patio weather kirkland also launch yer boat weather except miss boat part,miss boat part,negative,-1
got hour ago yet,got hour ago yet,neutral,0
incred happi person energi love danc laugh thing know one earth ppl,incred happi person energi love danc laugh,positive,1
love walk dog dark nice walk though hehe x,love,positive,1
hehe hate cold totali annoy,hate,negative,-1
lol blip fm twitter hate song btw,r hate son,negative,-1
thank jon appreci,thank jon appreci,positive,1
get wisdom teeth pull,get wisdom teeth pull,neutral,0
way work runnin late sooooo tire,tire,negative,-1
tri plan huge birthday parti,tri plan huge birthday parti,neutral,0
ipod came back visit cali china alaska home im work,ipod came back visit cali china alaska home im work,neutral,0
may th,may th,neutral,0
emboss expens get one cheap tri save papersourc order goe tonight sri bank account,emboss expens get one cheap tri save papersourc order goe tonight sri bank account,neutral,0
sometim feel pathet go bed earli oh well total get clam chowder tomorrow,sometim feel pathet go bed earli oh,negative,-1
good morn twigga twitch getcha motiv,good,positive,1
haha yeah th may lol im greet advanc haha,im greet advanc haha,positive,1
listen litl hyperbirdi terror world sinc let cook em,terror,negative,-1
front u day wave u didnt eddi izzard,front u day wave u didnt eddi izzard,neutral,0
love realli simpl think word put twi front clever,love realli simpl think word put twi front clever,positive,1
thank hun wear new goldmin e big fals lash show,thank hun wear new goldmin e big fals lash show,neutral,0
safe flight,safe flight,positive,1
sli parti enjoy life parti tonight mayb,enjoy life parti tonight,positive,1
case yeah start work tomorrow excit,excit,positive,1
problem love idea cours photo perfect,perfect,positive,1
even littl bit biknightu ha ha tweedeck see spell problem bk ha love anyway,even littl bit biknightu ha ha tweedeck see spell problem bk ha love anyway,neutral,0
suggest loan defer,suggest,positive,1
srsli bgt joke maaan lame ughhhh work tomorah get earli,ughhhh,negative,-1
told u tri said late caus girl took ever get readi want meet,late,negative,-1
traitor whiskey coke aphrodisiac,traitor whiskey coke aphrodisiac,neutral,0
still work fb,still work fb,neutral,0
got attic w sadi art work includ good time broke head phone bad time still happi buy attic,got attic w sadi art work includ good time broke head phone bad time still happi buy attic,neutral,0
follow complianc great watch say,great,positive,1
peopl txting sorri phone dead resurrect hope verizon replac back tonight,peopl txting sorri phone dead resurrect hope verizon replac back tonight,neutral,0
hehe im smile u still got ta make,smile,positive,1
fell go hous fun,fun,negative,-1
awww bless inde come day woooo,awww bless,positive,1
got shot arm eww,got shot arm eww,neutral,0
sorri miss,sorri,negative,-1
tri blend know suck harm tri,suck,negative,-1
go home get cloth,go home get cloth,neutral,0
vote sadli vote log yet gon na vote,sadli,negative,-1
happi mother day amaz women put us crazi demand children thank much,happi mother day,positive,1
cook breakfast mom happi,happi,positive,1
miss ontario,miss ontario,neutral,0
follow follow simpl,follow follow simpl,neutral,0
lip pierc minut die,lip pierc minut die,neutral,0
think swine market declin sinc say anymor,think swine market declin sinc say anymor,negative,-1
admit grandma hospit she last one pleas pray,she last one,negative,-1
tri sleep cant bout call tisha,cant,negative,-1
awesom book wait film enjoy scare x,enjoy,positive,1
love color horsi,love,positive,1
morrissey cancel,cancel,negative,-1
check latest fb post thing want happen think miss,check latest fb post thing want happen think miss,neutral,0
c mon peopl today juddday,c mon peopl today juddday,neutral,0
_estep glad get twitter,glad get twitter,positive,1
hey tduke flwd u immedi morn dhmptn mention bit abt tattoo love fav twitter,love,positive,1
aww ya show us mum proud kid let everyon know,aww ya show us mum proud kid let everyon know,positive,1
miss nicc today,miss nicc today,negative,-1
_of_twtr beauti,beauti,positive,1
way work wish day,wish,positive,1
f w demo aero wheel louder cut like knife u hear come pass left,aero wheel louder cut like knife u hear come pass left,neutral,0
discov whole new beauti,discov whole new beauti,positive,1
christian mobil directori run month old visit,christian mobil directori run month old,neutral,0
still awak smh suck,suck,negative,-1
alex slam head edg tabl min ago go nice blue bruis,alex slam head edg tabl min ago go nice blue bruis,negative,-1
thank much definit pass along amaz mother,amaz mother,positive,1
yay,yay,positive,1
ahh love u u got twitterrr,ahh love u u got twitterrr,positive,1
haircut short possibl even chang color new,haircut short possibl even chang color new,neutral,0
ugh wait intermin,ugh wait intermin,negative,-1
didnt research traffic beauti system twitter approx msg second mine grab msg sec,beauti,positive,1
greenvil weekend best friend birthday leav way later want,greenvil weekend best friend birthday leav way later want,neutral,0
work youth justic,work youth justic,neutral,0
bore work ridicul saturday go suck class morn,ridicul saturday go suck wi,negative,-1
u via meet,u via meet,neutral,0
oh dub breesahol insomniac feel special oh must add third angel drink post,oh dub breesahol insomniac feel special oh must add third angel drink post,neutral,0
ahh right kidney hurt soooo bad ooommmmggggg,ahh right kidney hurt soooo bad ooommmmggggg,negative,-1
invit join group second life call ballist autist cute name,cute,positive,1
type cold room,type cold room,neutral,0
_ ye know gross haha im better,ye know gross haha im better,neutral,0
cours send think would surviv trip,surviv,positive,1
ye clearli relish act togeth spark perform milk laugh,laugh,positive,1
okay got go first time sinc start miss block parti,okay got go first time sinc start miss block parti,neutral,0
awesom time,awesom,positive,1
fiftythousand follow hugh lauri needl haystack,fiftythousand follow hugh lauri needl haystack,neutral,0
would supertarget,would supertarget,neutral,0
made seamless connect toro toro quebec two,made seamless connect toro toro quebec two,neutral,0
good busi heck good feel yucki moment,good busi heck good feel yucki moment,neutral,0
poor bank holiday monday today,poor,negative,-1
chillin home watch movi tv make healthifi streusel coffe cake,chillin home watch movi tv make healthifi streusel coffe cake,neutral,0
thank new work arriv week,thank,positive,1
hice una maruchan,hice una maruchan,neutral,0
hey guy leann dont know rememb want say excit see guy go far,excit,positive,1
go beach today,go beach today,neutral,0
paid bill money,paid bill money,negative,-1
afc oh yess,oh yess,positive,1
code go,code go,neutral,0
honey got mad yr go crazi,mad,negative,-1
aaahhh woke feel good sleep monday,good,positive,1
hope mom enjoy mother day gift,enjoy,positive,1
ju woke late runnin work student train,ju woke late runnin work student train,neutral,0
hate abl twitter cell phone oh well,hate,negative,-1
carl jr sound hella good bring,hella good,positive,1
ommg gurll u go sad,sad,negative,-1
think super cute,cute,positive,1
damnat woke,damnat woke,neutral,0
know quit brokeback mountain,know quit b,negative,-1
_ probabl get fire though,probabl get fire though,neutral,0
got home went totoro cafe final first time ever like color place happi atmospher,like color place happi atmospher,positive,1
idk lol head hurt rli bad stomach hmm person think ive deal wit,idk lol head hurt rli bad stomach hmm person think ive deal wit,negative,-1
thnx babe call u finish,thnx,positive,1
sometim thing say hurt one love unintent never ever take back fix,hurt,negative,-1
im see hannah montana movi today,im see hannah montana movi today,neutral,0
see peopl today made realiz realli miss someon also miss grandpa gone year oh mom mamagra,miss,negative,-1
screaaaaaaaaaaaaaaaaaaaaaaaaaaaaam never freu zu frï ½h,screaaaaaaaaaaaaaaaaaaaaaaaaaaaaam,neutral,0
nope bore hungri,bore,negative,-1
hope like new sat nav,hope,positive,1
tx new fone dont anyon number,tx new fone dont anyon number,neutral,0
clean room,clean room,neutral,0
thank dedic lamb unparallel also true lamb dedic unparallel,thank,positive,1
wish come guess make time though,wish,positive,1
big laptop big time switch eee bye big guy,big laptop big,positive,1
rather random,rather random,neutral,0
_morley lol love kid,love yo,positive,1
good morn everyon,good,positive,1
choir assembl bad hot yay,bad,negative,-1
bummer might make sunday show hope sun shine cloudi day,bummer might make sunday show hope sun shine cloudi day,neutral,0
cant fall asleep,cant fall asleep,neutral,0
lone need hug,lone need hug,negative,-1
muscl back cramp hurt bad owww,hurt bad,negative,-1
burn tongu workkkkkkkkkkkkkkkkk,burn,negative,-1
im eat salad rember comment new myspac pictur plz,im eat salad rember comment new myspac pictur plz,neutral,0
two go visit someon,two go visit someon,neutral,0
aint ur ff list im hurt,hurt,negative,-1
thought alreadi winter turn winter even start,thought alreadi winter turn winter even start,neutral,0
yayi cant wait see,yayi cant wait see,neutral,0
yay power phone charg hot,yay power phone charg hot,neutral,0
